"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Oct 10 09:00:23 GMT 2024","Thu Oct 10 09:00:34 GMT 2024","10685","chromium","US_01.02.01_Markets.spec.ts","US_01.02!01 | Menu [Markets] > Menu item [Shares] > Page of ""Shares"" trading instrument , FCA license, EN language > US_01.02!01_Auth Role","","","TC_01.02!01_105_Auth | Markets > Menu [Markets] > Menu item [Shares] > Page of ""Shares"" trading instrument > Click button [View detailed chart] on the widget “Trading instrument",""
"passed","Thu Oct 10 08:46:33 GMT 2024","Thu Oct 10 08:46:39 GMT 2024","6019","chromium","US_01.02.00_Markets.spec.ts","US_01.02!00 | Menu [Markets] > Menu item [Shares], FCA license, EN language > US_01.02!00_UnReg Role","","","TC_01.02!00_101_UnReg | Markets > Menu item [Shares] > Click button [Sign up] in the block ""Shares trading""",""
"passed","Thu Oct 10 08:56:21 GMT 2024","Thu Oct 10 08:56:44 GMT 2024","23362","chromium","US_01.02.01_Markets.spec.ts","US_01.02!01 | Menu [Markets] > Menu item [Shares] > Page of ""Shares"" trading instrument , FCA license, EN language > US_01.02!01_UnAuth Role","","","TC_01.02!01_103_UnAuth | Markets > Menu [Markets] > Menu item [Shares] > Page of ""Shares"" trading instrument > Hover over tooltip ""Short position overnight fee"" --> Click button [Go to platform]",""
"passed","Thu Oct 10 08:52:10 GMT 2024","Thu Oct 10 08:52:48 GMT 2024","38282","chromium","US_01.02.00_Markets.spec.ts","US_01.02!00 | Menu [Markets] > Menu item [Shares], FCA license, EN language > US_01.02!00_UnAuth Role","","","TC_01.02!00_105_UnAuth | Markets > Menu item [Shares] > Click four random trading instruments on the widget “Trading instrument”",""
"passed","Thu Oct 10 08:57:00 GMT 2024","Thu Oct 10 08:57:24 GMT 2024","23639","chromium","US_01.02.01_Markets.spec.ts","US_01.02!01 | Menu [Markets] > Menu item [Shares] > Page of ""Shares"" trading instrument , FCA license, EN language > US_01.02!01_UnAuth Role","","","TC_01.02!01_104_UnAuth | Markets > Menu [Markets] > Menu item [Shares] > Page of ""Shares"" trading instrument > Click button [Notification] on the widget “Trading instrument",""
"passed","Thu Oct 10 08:46:47 GMT 2024","Thu Oct 10 08:46:53 GMT 2024","6234","chromium","US_01.02.00_Markets.spec.ts","US_01.02!00 | Menu [Markets] > Menu item [Shares], FCA license, EN language > US_01.02!00_UnReg Role","","","TC_01.02!00_103_UnReg | Markets > Menu item [Shares] > Click button [Create account ] in the block ""Discover trading excellence with Capital.com""",""
"passed","Thu Oct 10 08:46:59 GMT 2024","Thu Oct 10 08:47:16 GMT 2024","16398","chromium","US_01.02.00_Markets.spec.ts","US_01.02!00 | Menu [Markets] > Menu item [Shares], FCA license, EN language > US_01.02!00_UnReg Role","","","TC_01.02!00_105_UnReg | Markets > Menu item [Shares] > Click four random trading instruments on the widget “Trading instrument”",""
"passed","Thu Oct 10 08:59:41 GMT 2024","Thu Oct 10 08:59:58 GMT 2024","16470","chromium","US_01.02.01_Markets.spec.ts","US_01.02!01 | Menu [Markets] > Menu item [Shares] > Page of ""Shares"" trading instrument , FCA license, EN language > US_01.02!01_Auth Role","","","TC_01.02!01_104_Auth | Markets > Menu [Markets] > Menu item [Shares] > Page of ""Shares"" trading instrument > Click button [Notification] on the widget “Trading instrument",""
"passed","Thu Oct 10 08:55:19 GMT 2024","Thu Oct 10 08:55:27 GMT 2024","7709","chromium","US_01.02.01_Markets.spec.ts","US_01.02!01 | Menu [Markets] > Menu item [Shares] > Page of ""Shares"" trading instrument , FCA license, EN language > US_01.02!01_UnReg Role","","","TC_01.02!01_105_UnReg | Markets > Menu [Markets] > Menu item [Shares] > Page of ""Shares"" trading instrument > Click button [View detailed chart] on the widget “Trading instrument",""
"passed","Thu Oct 10 08:53:32 GMT 2024","Thu Oct 10 08:53:52 GMT 2024","19822","chromium","US_01.02.00_Markets.spec.ts","US_01.02!00 | Menu [Markets] > Menu item [Shares], FCA license, EN language > US_01.02!00_Auth Role","","","TC_01.02!00_103_Auth | Markets > Menu item [Shares] > Click button [Create account ] in the block ""Discover trading excellence with Capital.com""",""
