"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 30 12:53:56 GMT 2024","Fri Aug 30 12:54:02 GMT 2024","6672","chromium","US_01.02.00_Markets.spec.ts","US_01.02!00 | Menu [Markets] > Menu item [Shares], FCA license, EN language > US_01.02!00_UnReg Role","","","TC_01.02!00_101_UnReg | Markets > Menu item [Shares] > Click button [Sign up] in the block ""Shares trading""",""
"passed","Fri Aug 30 12:58:47 GMT 2024","Fri Aug 30 12:59:10 GMT 2024","22395","chromium","US_01.02.00_Markets.spec.ts","US_01.02!00 | Menu [Markets] > Menu item [Shares], FCA license, EN language > US_01.02!00_Auth Role","","","TC_01.02!00_105_Auth | Markets > Menu item [Shares] > Click four random trading instruments on the widget “Trading instrument”",""
"passed","Fri Aug 30 12:54:02 GMT 2024","Fri Aug 30 12:54:09 GMT 2024","6792","chromium","US_01.02.00_Markets.spec.ts","US_01.02!00 | Menu [Markets] > Menu item [Shares], FCA license, EN language > US_01.02!00_UnReg Role","","","TC_01.02!00_102_UnReg | Markets > Menu item [Shares] > Click button [Try Demo]  in the block ""Shares trading""",""
"passed","Fri Aug 30 12:56:00 GMT 2024","Fri Aug 30 12:56:18 GMT 2024","18364","chromium","US_01.02.00_Markets.spec.ts","US_01.02!00 | Menu [Markets] > Menu item [Shares], FCA license, EN language > US_01.02!00_UnAuth Role","","","TC_01.02!00_103_UnAuth | Markets > Menu item [Shares] > Click button [Create account ] in the block ""Discover trading excellence with Capital.com""",""
"passed","Fri Aug 30 12:58:19 GMT 2024","Fri Aug 30 12:58:33 GMT 2024","14107","chromium","US_01.02.00_Markets.spec.ts","US_01.02!00 | Menu [Markets] > Menu item [Shares], FCA license, EN language > US_01.02!00_Auth Role","","","TC_01.02!00_103_Auth | Markets > Menu item [Shares] > Click button [Create account ] in the block ""Discover trading excellence with Capital.com""",""
"failed","Fri Aug 30 12:55:41 GMT 2024","Fri Aug 30 12:55:59 GMT 2024","17918","chromium","US_01.02.00_Markets.spec.ts","US_01.02!00 | Menu [Markets] > Menu item [Shares], FCA license, EN language > US_01.02!00_UnAuth Role","","","TC_01.02!00_102_UnAuth | Markets > Menu item [Shares] > Click button [Try Demo]  in the block ""Shares trading""",""
"passed","Fri Aug 30 12:58:03 GMT 2024","Fri Aug 30 12:58:19 GMT 2024","15446","chromium","US_01.02.00_Markets.spec.ts","US_01.02!00 | Menu [Markets] > Menu item [Shares], FCA license, EN language > US_01.02!00_Auth Role","","","TC_01.02!00_102_Auth | Markets > Menu item [Shares] > Click button [Try Demo]  in the block ""Shares trading""",""
"passed","Fri Aug 30 12:57:50 GMT 2024","Fri Aug 30 12:58:03 GMT 2024","13860","chromium","US_01.02.00_Markets.spec.ts","US_01.02!00 | Menu [Markets] > Menu item [Shares], FCA license, EN language > US_01.02!00_Auth Role","","","TC_01.02!00_101_Auth | Markets > Menu item [Shares] > Click button [Sign up] in the block ""Shares trading""",""
"passed","Fri Aug 30 12:54:09 GMT 2024","Fri Aug 30 12:54:16 GMT 2024","6595","chromium","US_01.02.00_Markets.spec.ts","US_01.02!00 | Menu [Markets] > Menu item [Shares], FCA license, EN language > US_01.02!00_UnReg Role","","","TC_01.02!00_103_UnReg | Markets > Menu item [Shares] > Click button [Create account ] in the block ""Discover trading excellence with Capital.com""",""
"passed","Fri Aug 30 12:54:16 GMT 2024","Fri Aug 30 12:54:23 GMT 2024","7063","chromium","US_01.02.00_Markets.spec.ts","US_01.02!00 | Menu [Markets] > Menu item [Shares], FCA license, EN language > US_01.02!00_UnReg Role","","","TC_01.02!00_104_UnReg | Markets > Menu item [Shares] > Click button [Try Demo] in the block ""Discover trading excellence with Capital.com""",""
"passed","Fri Aug 30 12:57:19 GMT 2024","Fri Aug 30 12:57:49 GMT 2024","30394","chromium","US_01.02.00_Markets.spec.ts","US_01.02!00 | Menu [Markets] > Menu item [Shares], FCA license, EN language > US_01.02!00_UnAuth Role","","","TC_01.02!00_105_UnAuth | Markets > Menu item [Shares] > Click four random trading instruments on the widget “Trading instrument”",""
